GERG,unit_307,"-92.3748,29.0144,0",-92.3748,29.0144,0.0,0.0,0.0,2014/07/26 10:02:43
GERG,unit_307,"-92.3732,29.0145,0",-92.3732,29.0145,0.0,0.0,0.0,2014/07/26 10:12:45
GERG,unit_307,"-92.3340,28.9992,0",-92.3340,28.9992,0.0,0.0,0.0,2014/07/26 16:02:38
GERG,unit_307,"-92.3337,28.9992,0",-92.3337,28.9992,0.0,0.0,0.0,2014/07/26 16:26:54
GERG,unit_307,"-92.3266,28.9980,0",-92.3266,28.9980,0.0,0.0,0.0,2014/07/26 16:37:43
GERG,unit_307,"-92.2935,28.9895,0",-92.2935,28.9895,0.0,0.0,0.0,2014/07/26 22:04:07
GERG,unit_307,"-92.2793,28.9858,0",-92.2793,28.9858,0.0,0.0,0.0,2014/07/26 23:05:31
GERG,unit_307,"-92.2551,28.9701,0",-92.2551,28.9701,0.0,0.0,0.0,2014/07/27 04:05:33
GERG,unit_307,"-92.2550,28.9701,0",-92.2550,28.9701,0.0,0.0,0.0,2014/07/27 04:28:24
GERG,unit_307,"-92.2506,28.9703,0",-92.2506,28.9703,0.0,0.0,0.0,2014/07/27 04:39:13
GERG,unit_307,"-92.2166,28.9764,0",-92.2166,28.9764,0.0,0.0,0.0,2014/07/27 10:02:58
GERG,unit_307,"-92.2163,28.9765,0",-92.2163,28.9765,0.0,0.0,0.0,2014/07/27 10:17:11
GERG,unit_307,"-92.2110,28.9764,0",-92.2110,28.9764,0.0,0.0,0.0,2014/07/27 10:28:03
GERG,unit_307,"-92.1704,28.9612,0",-92.1704,28.9612,0.0,0.0,0.0,2014/07/27 16:03:31
GERG,unit_307,"-92.1699,28.9612,0",-92.1699,28.9612,0.0,0.0,0.0,2014/07/27 16:22:39
GERG,unit_307,"-92.1616,28.9623,0",-92.1616,28.9623,0.0,0.0,0.0,2014/07/27 16:33:30
GERG,unit_307,"-92.1264,28.9496,0",-92.1264,28.9496,0.0,0.0,0.0,2014/07/27 22:03:38
GERG,unit_307,"-92.1262,28.9494,0",-92.1262,28.9494,0.0,0.0,0.0,2014/07/27 22:23:33
GERG,unit_307,"-92.1221,28.9460,0",-92.1221,28.9460,0.0,0.0,0.0,2014/07/27 22:34:23
GERG,unit_307,"-92.0971,28.9284,0",-92.0971,28.9284,0.0,0.0,0.0,2014/07/28 04:05:10
GERG,unit_307,"-92.0969,28.9284,0",-92.0969,28.9284,0.0,0.0,0.0,2014/07/28 04:22:40
GERG,unit_307,"-92.0933,28.9285,0",-92.0933,28.9285,0.0,0.0,0.0,2014/07/28 04:33:27
GERG,unit_307,"-92.0732,28.9360,0",-92.0732,28.9360,0.0,0.0,0.0,2014/07/28 10:04:12
GERG,unit_307,"-92.0729,28.9360,0",-92.0729,28.9360,0.0,0.0,0.0,2014/07/28 10:19:18
GERG,unit_307,"-92.0667,28.9350,0",-92.0667,28.9350,0.0,0.0,0.0,2014/07/28 10:30:07
GERG,unit_307,"-92.0370,28.9282,0",-92.0370,28.9282,0.0,0.0,0.0,2014/07/28 16:03:10
GERG,unit_307,"-92.0366,28.9280,0",-92.0366,28.9280,0.0,0.0,0.0,2014/07/28 16:22:58
GERG,unit_307,"-92.0291,28.9229,0",-92.0291,28.9229,0.0,0.0,0.0,2014/07/28 16:33:46
GERG,unit_307,"-91.9955,28.9270,0",-91.9955,28.9270,0.0,0.0,0.0,2014/07/28 22:02:39
GERG,unit_307,"-91.9929,28.9248,0",-91.9929,28.9248,0.0,0.0,0.0,2014/07/28 22:12:40
GERG,unit_307,"-91.9835,28.9220,0",-91.9835,28.9220,0.0,0.0,0.0,2014/07/28 23:28:13
GERG,unit_307,"-91.9834,28.9219,0",-91.9834,28.9219,0.0,0.0,0.0,2014/07/28 23:51:06
GERG,unit_307,"-91.9756,28.9155,0",-91.9756,28.9155,0.0,0.0,0.0,2014/07/29 00:01:59
